state,date,sex,ethnicity,abs,deaths_cleaned
Johor,1/1/2006,both,other_noncitizen,408,408
Johor,1/1/2007,both,other_noncitizen,414,414
Johor,1/1/2008,both,other_noncitizen,389,389
Johor,1/1/2009,both,other_noncitizen,438,438
Johor,1/1/2010,both,other_noncitizen,456,456
Johor,1/1/2011,both,other_noncitizen,434,434
Johor,1/1/2012,both,other_noncitizen,450,450
Johor,1/1/2013,both,other_noncitizen,418,418
Johor,1/1/2014,both,other_noncitizen,427,427
Johor,1/1/2015,both,other_noncitizen,433,433
Johor,1/1/2016,both,other_noncitizen,487,487
Johor,1/1/2017,both,other_noncitizen,480,480
Johor,1/1/2018,both,other_noncitizen,498,498
Johor,1/1/2019,both,other_noncitizen,487,487
Johor,1/1/2020,both,other_noncitizen,418,418
Johor,1/1/2021,both,other_noncitizen,965,965
Johor,1/1/2022,both,other_noncitizen,544,544
Kedah,1/1/2000,both,other_noncitizen,126,126
Kedah,1/1/2001,both,other_noncitizen,116,116
Kedah,1/1/2002,both,other_noncitizen,127,127
Kedah,1/1/2003,both,other_noncitizen,134,134
Kedah,1/1/2004,both,other_noncitizen,123,123
Kedah,1/1/2005,both,other_noncitizen,138,138
Kedah,1/1/2006,both,other_noncitizen,132,132
Kedah,1/1/2007,both,other_noncitizen,129,129
Kedah,1/1/2008,both,other_noncitizen,156,156
Kedah,1/1/2009,both,other_noncitizen,148,148
Kedah,1/1/2010,both,other_noncitizen,128,128
Kedah,1/1/2011,both,other_noncitizen,127,127
Kedah,1/1/2012,both,other_noncitizen,129,129
Kedah,1/1/2013,both,other_noncitizen,134,134
Kedah,1/1/2014,both,other_noncitizen,119,119
Kedah,1/1/2015,both,other_noncitizen,108,108
Kedah,1/1/2016,both,other_noncitizen,111,111
Kedah,1/1/2017,both,other_noncitizen,127,127
Kedah,1/1/2018,both,other_noncitizen,115,115
Kedah,1/1/2019,both,other_noncitizen,115,115
Kedah,1/1/2020,both,other_noncitizen,102,102
Kedah,1/1/2021,both,other_noncitizen,167,167
Kedah,1/1/2022,both,other_noncitizen,117,117
Kelantan,1/1/2000,both,other_noncitizen,41,41
Kelantan,1/1/2001,both,other_noncitizen,37,37
Kelantan,1/1/2002,both,other_noncitizen,37,37
Kelantan,1/1/2003,both,other_noncitizen,54,54
Kelantan,1/1/2004,both,other_noncitizen,37,37
Kelantan,1/1/2005,both,other_noncitizen,56,56
Kelantan,1/1/2006,both,other_noncitizen,51,51
Kelantan,1/1/2007,both,other_noncitizen,48,48
Kelantan,1/1/2008,both,other_noncitizen,59,59
Kelantan,1/1/2009,both,other_noncitizen,61,61
Kelantan,1/1/2010,both,other_noncitizen,50,50
Kelantan,1/1/2011,both,other_noncitizen,54,54
Kelantan,1/1/2012,both,other_noncitizen,63,63
Kelantan,1/1/2013,both,other_noncitizen,63,63
Kelantan,1/1/2014,both,other_noncitizen,51,51
Kelantan,1/1/2015,both,other_noncitizen,40,40
Kelantan,1/1/2016,both,other_noncitizen,51,51
Kelantan,1/1/2017,both,other_noncitizen,62,62
Kelantan,1/1/2018,both,other_noncitizen,63,63
Kelantan,1/1/2019,both,other_noncitizen,60,60
Kelantan,1/1/2020,both,other_noncitizen,49,49
Kelantan,1/1/2021,both,other_noncitizen,105,105
Kelantan,1/1/2022,both,other_noncitizen,80,80
Melaka,1/1/2000,both,other_noncitizen,71,71
Melaka,1/1/2001,both,other_noncitizen,70,70
Melaka,1/1/2002,both,other_noncitizen,68,68
Melaka,1/1/2003,both,other_noncitizen,56,56
Melaka,1/1/2004,both,other_noncitizen,72,72
Melaka,1/1/2005,both,other_noncitizen,68,68
Melaka,1/1/2006,both,other_noncitizen,83,83
Melaka,1/1/2007,both,other_noncitizen,61,61
Melaka,1/1/2008,both,other_noncitizen,73,73
Melaka,1/1/2009,both,other_noncitizen,79,79
Melaka,1/1/2010,both,other_noncitizen,85,85
Melaka,1/1/2011,both,other_noncitizen,65,65
Melaka,1/1/2012,both,other_noncitizen,83,83
Melaka,1/1/2013,both,other_noncitizen,78,78
Melaka,1/1/2014,both,other_noncitizen,72,72
Melaka,1/1/2015,both,other_noncitizen,72,72
Melaka,1/1/2016,both,other_noncitizen,84,84
Melaka,1/1/2017,both,other_noncitizen,92,92
Melaka,1/1/2018,both,other_noncitizen,77,77
Melaka,1/1/2019,both,other_noncitizen,72,72
Melaka,1/1/2020,both,other_noncitizen,63,63
Melaka,1/1/2021,both,other_noncitizen,133,133
Melaka,1/1/2022,both,other_noncitizen,67,67
NegeriSembilan,1/1/2000,both,other_noncitizen,95,95
NegeriSembilan,1/1/2001,both,other_noncitizen,113,113
NegeriSembilan,1/1/2002,both,other_noncitizen,110,110
NegeriSembilan,1/1/2003,both,other_noncitizen,138,138
NegeriSembilan,1/1/2004,both,other_noncitizen,119,119
NegeriSembilan,1/1/2005,both,other_noncitizen,115,115
NegeriSembilan,1/1/2006,both,other_noncitizen,119,119
NegeriSembilan,1/1/2007,both,other_noncitizen,106,106
NegeriSembilan,1/1/2008,both,other_noncitizen,116,116
NegeriSembilan,1/1/2009,both,other_noncitizen,117,117
NegeriSembilan,1/1/2010,both,other_noncitizen,107,107
NegeriSembilan,1/1/2011,both,other_noncitizen,119,119
NegeriSembilan,1/1/2012,both,other_noncitizen,112,112
NegeriSembilan,1/1/2013,both,other_noncitizen,110,110
NegeriSembilan,1/1/2014,both,other_noncitizen,116,116
NegeriSembilan,1/1/2015,both,other_noncitizen,117,117
NegeriSembilan,1/1/2016,both,other_noncitizen,107,107
NegeriSembilan,1/1/2017,both,other_noncitizen,124,124
NegeriSembilan,1/1/2018,both,other_noncitizen,113,113
NegeriSembilan,1/1/2019,both,other_noncitizen,92,92
NegeriSembilan,1/1/2020,both,other_noncitizen,91,91
NegeriSembilan,1/1/2021,both,other_noncitizen,182,182
NegeriSembilan,1/1/2022,both,other_noncitizen,117,117
Pahang,1/1/2000,both,other_noncitizen,118,118
Pahang,1/1/2001,both,other_noncitizen,135,135
Pahang,1/1/2002,both,other_noncitizen,122,122
Pahang,1/1/2003,both,other_noncitizen,116,116
Pahang,1/1/2004,both,other_noncitizen,124,124
Pahang,1/1/2005,both,other_noncitizen,116,116
Pahang,1/1/2006,both,other_noncitizen,129,129
Pahang,1/1/2007,both,other_noncitizen,136,136
Pahang,1/1/2008,both,other_noncitizen,136,136
Pahang,1/1/2009,both,other_noncitizen,138,138
Pahang,1/1/2010,both,other_noncitizen,159,159
Pahang,1/1/2011,both,other_noncitizen,141,141
Pahang,1/1/2012,both,other_noncitizen,147,147
Pahang,1/1/2013,both,other_noncitizen,142,142
Pahang,1/1/2014,both,other_noncitizen,123,123
Pahang,1/1/2015,both,other_noncitizen,141,141
Pahang,1/1/2016,both,other_noncitizen,133,133
Pahang,1/1/2017,both,other_noncitizen,132,132
Pahang,1/1/2018,both,other_noncitizen,155,155
Pahang,1/1/2019,both,other_noncitizen,153,153
Pahang,1/1/2020,both,other_noncitizen,144,144
Pahang,1/1/2021,both,other_noncitizen,180,180
Pahang,1/1/2022,both,other_noncitizen,160,160
Perak,1/1/2000,both,other_noncitizen,300,300
Perak,1/1/2001,both,other_noncitizen,323,323
Perak,1/1/2002,both,other_noncitizen,280,280
Perak,1/1/2003,both,other_noncitizen,293,293
Perak,1/1/2004,both,other_noncitizen,292,292
Perak,1/1/2005,both,other_noncitizen,281,281
Perak,1/1/2006,both,other_noncitizen,280,280
Perak,1/1/2007,both,other_noncitizen,293,293
Perak,1/1/2008,both,other_noncitizen,296,296
Perak,1/1/2009,both,other_noncitizen,290,290
Perak,1/1/2010,both,other_noncitizen,284,284
Perak,1/1/2011,both,other_noncitizen,293,293
Perak,1/1/2012,both,other_noncitizen,304,304
Perak,1/1/2013,both,other_noncitizen,267,267
Perak,1/1/2014,both,other_noncitizen,277,277
Perak,1/1/2015,both,other_noncitizen,277,277
Perak,1/1/2016,both,other_noncitizen,280,280
Perak,1/1/2017,both,other_noncitizen,252,252
Perak,1/1/2018,both,other_noncitizen,220,220
Perak,1/1/2019,both,other_noncitizen,262,262
Perak,1/1/2020,both,other_noncitizen,239,239
Perak,1/1/2021,both,other_noncitizen,281,281
Perak,1/1/2022,both,other_noncitizen,237,237
Perlis,1/1/2000,both,other_noncitizen,14,14
Perlis,1/1/2001,both,other_noncitizen,14,14
Perlis,1/1/2002,both,other_noncitizen,19,19
Perlis,1/1/2003,both,other_noncitizen,10,10
Perlis,1/1/2004,both,other_noncitizen,17,17
Perlis,1/1/2005,both,other_noncitizen,20,20
Perlis,1/1/2006,both,other_noncitizen,15,15
Perlis,1/1/2007,both,other_noncitizen,13,13
Perlis,1/1/2008,both,other_noncitizen,13,13
Perlis,1/1/2009,both,other_noncitizen,23,23
Perlis,1/1/2010,both,other_noncitizen,19,19
Perlis,1/1/2011,both,other_noncitizen,23,23
Perlis,1/1/2012,both,other_noncitizen,18,18
Perlis,1/1/2013,both,other_noncitizen,19,19
Perlis,1/1/2014,both,other_noncitizen,15,15
Perlis,1/1/2015,both,other_noncitizen,18,18
Perlis,1/1/2016,both,other_noncitizen,20,20
Perlis,1/1/2017,both,other_noncitizen,23,23
Perlis,1/1/2018,both,other_noncitizen,16,16
Perlis,1/1/2019,both,other_noncitizen,18,18
Perlis,1/1/2020,both,other_noncitizen,15,15
Perlis,1/1/2021,both,other_noncitizen,17,17
Perlis,1/1/2022,both,other_noncitizen,15,15
PulauPinang,1/1/2000,both,other_noncitizen,134,134
PulauPinang,1/1/2001,both,other_noncitizen,161,161
PulauPinang,1/1/2002,both,other_noncitizen,140,140
PulauPinang,1/1/2003,both,other_noncitizen,144,144
PulauPinang,1/1/2004,both,other_noncitizen,169,169
PulauPinang,1/1/2005,both,other_noncitizen,162,162
PulauPinang,1/1/2006,both,other_noncitizen,149,149
PulauPinang,1/1/2007,both,other_noncitizen,157,157
PulauPinang,1/1/2008,both,other_noncitizen,152,152
PulauPinang,1/1/2009,both,other_noncitizen,165,165
PulauPinang,1/1/2010,both,other_noncitizen,159,159
PulauPinang,1/1/2011,both,other_noncitizen,167,167
PulauPinang,1/1/2012,both,other_noncitizen,147,147
PulauPinang,1/1/2013,both,other_noncitizen,152,152
PulauPinang,1/1/2014,both,other_noncitizen,125,125
PulauPinang,1/1/2015,both,other_noncitizen,155,155
PulauPinang,1/1/2016,both,other_noncitizen,174,174
PulauPinang,1/1/2017,both,other_noncitizen,131,131
PulauPinang,1/1/2018,both,other_noncitizen,145,145
PulauPinang,1/1/2019,both,other_noncitizen,130,130
PulauPinang,1/1/2020,both,other_noncitizen,126,126
PulauPinang,1/1/2021,both,other_noncitizen,334,334
PulauPinang,1/1/2022,both,other_noncitizen,145,145
Sabah,1/1/2000,both,other_noncitizen,174,174
Sabah,1/1/2001,both,other_noncitizen,185,185
Sabah,1/1/2002,both,other_noncitizen,218,218
Sabah,1/1/2003,both,other_noncitizen,227,227
Sabah,1/1/2004,both,other_noncitizen,247,247
Sabah,1/1/2005,both,other_noncitizen,258,258
Sabah,1/1/2006,both,other_noncitizen,286,286
Sabah,1/1/2007,both,other_noncitizen,310,310
Sabah,1/1/2008,both,other_noncitizen,339,339
Sabah,1/1/2009,both,other_noncitizen,334,334
Sabah,1/1/2010,both,other_noncitizen,277,277
Sabah,1/1/2011,both,other_noncitizen,352,352
Sabah,1/1/2012,both,other_noncitizen,360,360
Sabah,1/1/2013,both,other_noncitizen,356,356
Sabah,1/1/2014,both,other_noncitizen,1686,1686
Sabah,1/1/2015,both,other_noncitizen,1782,1782
Sabah,1/1/2016,both,other_noncitizen,636,636
Sabah,1/1/2017,both,other_noncitizen,856,856
Sabah,1/1/2018,both,other_noncitizen,634,634
Sabah,1/1/2019,both,other_noncitizen,541,541
Sabah,1/1/2020,both,other_noncitizen,571,571
Sabah,1/1/2021,both,other_noncitizen,1218,1218
Sabah,1/1/2022,both,other_noncitizen,709,709
Sarawak,1/1/2000,both,other_noncitizen,54,54
Sarawak,1/1/2001,both,other_noncitizen,46,46
Sarawak,1/1/2002,both,other_noncitizen,51,51
Sarawak,1/1/2003,both,other_noncitizen,63,63
Sarawak,1/1/2004,both,other_noncitizen,70,70
Sarawak,1/1/2005,both,other_noncitizen,62,62
Sarawak,1/1/2006,both,other_noncitizen,73,73
Sarawak,1/1/2007,both,other_noncitizen,77,77
Sarawak,1/1/2008,both,other_noncitizen,73,73
Sarawak,1/1/2009,both,other_noncitizen,83,83
Sarawak,1/1/2010,both,other_noncitizen,49,49
Sarawak,1/1/2011,both,other_noncitizen,63,63
Sarawak,1/1/2012,both,other_noncitizen,71,71
Sarawak,1/1/2013,both,other_noncitizen,70,70
Sarawak,1/1/2014,both,other_noncitizen,47,47
Sarawak,1/1/2015,both,other_noncitizen,60,60
Sarawak,1/1/2016,both,other_noncitizen,62,62
Sarawak,1/1/2017,both,other_noncitizen,68,68
Sarawak,1/1/2018,both,other_noncitizen,62,62
Sarawak,1/1/2019,both,other_noncitizen,61,61
Sarawak,1/1/2020,both,other_noncitizen,58,58
Sarawak,1/1/2021,both,other_noncitizen,85,85
Sarawak,1/1/2022,both,other_noncitizen,89,89
Selangor,1/1/2000,both,other_noncitizen,648,648
Selangor,1/1/2001,both,other_noncitizen,700,700
Selangor,1/1/2002,both,other_noncitizen,690,690
Selangor,1/1/2003,both,other_noncitizen,685,685
Selangor,1/1/2004,both,other_noncitizen,651,651
Selangor,1/1/2005,both,other_noncitizen,704,704
Selangor,1/1/2006,both,other_noncitizen,726,726
Selangor,1/1/2007,both,other_noncitizen,710,710
Selangor,1/1/2008,both,other_noncitizen,806,806
Selangor,1/1/2009,both,other_noncitizen,833,833
Selangor,1/1/2010,both,other_noncitizen,791,791
Selangor,1/1/2011,both,other_noncitizen,836,836
Selangor,1/1/2012,both,other_noncitizen,865,865
Selangor,1/1/2013,both,other_noncitizen,855,855
Selangor,1/1/2014,both,other_noncitizen,782,782
Selangor,1/1/2015,both,other_noncitizen,826,826
Selangor,1/1/2016,both,other_noncitizen,936,936
Selangor,1/1/2017,both,other_noncitizen,924,924
Selangor,1/1/2018,both,other_noncitizen,858,858
Selangor,1/1/2019,both,other_noncitizen,922,922
Selangor,1/1/2020,both,other_noncitizen,753,753
Selangor,1/1/2021,both,other_noncitizen,3055,3055
Selangor,1/1/2022,both,other_noncitizen,960,960
Terengganu,1/1/2000,both,other_noncitizen,19,19
Terengganu,1/1/2001,both,other_noncitizen,19,19
Terengganu,1/1/2002,both,other_noncitizen,27,27
Terengganu,1/1/2003,both,other_noncitizen,20,20
Terengganu,1/1/2004,both,other_noncitizen,26,26
Terengganu,1/1/2005,both,other_noncitizen,24,24
Terengganu,1/1/2006,both,other_noncitizen,32,32
Terengganu,1/1/2007,both,other_noncitizen,33,33
Terengganu,1/1/2008,both,other_noncitizen,26,26
Terengganu,1/1/2009,both,other_noncitizen,30,30
Terengganu,1/1/2010,both,other_noncitizen,30,30
Terengganu,1/1/2011,both,other_noncitizen,32,32
Terengganu,1/1/2012,both,other_noncitizen,36,36
Terengganu,1/1/2013,both,other_noncitizen,37,37
Terengganu,1/1/2014,both,other_noncitizen,23,23
Terengganu,1/1/2015,both,other_noncitizen,29,29
Terengganu,1/1/2016,both,other_noncitizen,41,41
Terengganu,1/1/2017,both,other_noncitizen,34,34
Terengganu,1/1/2018,both,other_noncitizen,43,43
Terengganu,1/1/2019,both,other_noncitizen,26,26
Terengganu,1/1/2020,both,other_noncitizen,31,31
Terengganu,1/1/2021,both,other_noncitizen,51,51
Terengganu,1/1/2022,both,other_noncitizen,50,50
KualaLumpur,1/1/2000,both,other_noncitizen,349,349
KualaLumpur,1/1/2001,both,other_noncitizen,353,353
KualaLumpur,1/1/2002,both,other_noncitizen,343,343
KualaLumpur,1/1/2003,both,other_noncitizen,355,355
KualaLumpur,1/1/2004,both,other_noncitizen,323,323
KualaLumpur,1/1/2005,both,other_noncitizen,356,356
KualaLumpur,1/1/2006,both,other_noncitizen,333,333
KualaLumpur,1/1/2007,both,other_noncitizen,377,377
KualaLumpur,1/1/2008,both,other_noncitizen,331,331
KualaLumpur,1/1/2009,both,other_noncitizen,321,321
KualaLumpur,1/1/2010,both,other_noncitizen,359,359
KualaLumpur,1/1/2011,both,other_noncitizen,352,352
KualaLumpur,1/1/2012,both,other_noncitizen,378,378
KualaLumpur,1/1/2013,both,other_noncitizen,289,289
KualaLumpur,1/1/2014,both,other_noncitizen,325,325
KualaLumpur,1/1/2015,both,other_noncitizen,327,327
KualaLumpur,1/1/2016,both,other_noncitizen,312,312
KualaLumpur,1/1/2017,both,other_noncitizen,355,355
KualaLumpur,1/1/2018,both,other_noncitizen,354,354
KualaLumpur,1/1/2019,both,other_noncitizen,336,336
KualaLumpur,1/1/2020,both,other_noncitizen,261,261
KualaLumpur,1/1/2021,both,other_noncitizen,1084,1084
KualaLumpur,1/1/2022,both,other_noncitizen,370,370
Labuan,1/1/2000,both,other_noncitizen,7,7
Labuan,1/1/2001,both,other_noncitizen,3,3
Labuan,1/1/2002,both,other_noncitizen,9,9
Labuan,1/1/2003,both,other_noncitizen,7,7
Labuan,1/1/2004,both,other_noncitizen,2,2
Labuan,1/1/2005,both,other_noncitizen,5,5
Labuan,1/1/2006,both,other_noncitizen,5,5
Labuan,1/1/2007,both,other_noncitizen,8,8
Labuan,1/1/2008,both,other_noncitizen,5,5
Labuan,1/1/2009,both,other_noncitizen,11,11
Labuan,1/1/2010,both,other_noncitizen,12,12
Labuan,1/1/2011,both,other_noncitizen,12,12
Labuan,1/1/2012,both,other_noncitizen,17,17
Labuan,1/1/2013,both,other_noncitizen,10,10
Labuan,1/1/2014,both,other_noncitizen,17,17
Labuan,1/1/2015,both,other_noncitizen,7,7
Labuan,1/1/2016,both,other_noncitizen,26,26
Labuan,1/1/2017,both,other_noncitizen,10,10
Labuan,1/1/2018,both,other_noncitizen,15,15
Labuan,1/1/2019,both,other_noncitizen,27,27
Labuan,1/1/2020,both,other_noncitizen,30,30
Labuan,1/1/2021,both,other_noncitizen,59,59
Labuan,1/1/2022,both,other_noncitizen,27,27
Putrajaya,1/1/2010,both,other_noncitizen,0,0.1
Putrajaya,1/1/2011,both,other_noncitizen,0,0.1
Putrajaya,1/1/2012,both,other_noncitizen,1,1
Putrajaya,1/1/2013,both,other_noncitizen,0,0.1
Putrajaya,1/1/2014,both,other_noncitizen,0,0.1
Putrajaya,1/1/2015,both,other_noncitizen,1,1
Putrajaya,1/1/2016,both,other_noncitizen,1,1
Putrajaya,1/1/2017,both,other_noncitizen,1,1
Putrajaya,1/1/2018,both,other_noncitizen,0,0.1
Putrajaya,1/1/2019,both,other_noncitizen,2,2
Putrajaya,1/1/2020,both,other_noncitizen,1,1
Putrajaya,1/1/2021,both,other_noncitizen,1,1
Putrajaya,1/1/2022,both,other_noncitizen,5,5
Johor,1/1/2000,male,other_noncitizen,237,237
Johor,1/1/2001,male,other_noncitizen,192,192
Johor,1/1/2002,male,other_noncitizen,204,204
Johor,1/1/2003,male,other_noncitizen,216,216
Johor,1/1/2004,male,other_noncitizen,220,220
Johor,1/1/2005,male,other_noncitizen,223,223
Johor,1/1/2006,male,other_noncitizen,252,252
Johor,1/1/2007,male,other_noncitizen,267,267
Johor,1/1/2008,male,other_noncitizen,226,226
Johor,1/1/2009,male,other_noncitizen,258,258
Johor,1/1/2010,male,other_noncitizen,286,286
Johor,1/1/2011,male,other_noncitizen,256,256
Johor,1/1/2012,male,other_noncitizen,273,273
Johor,1/1/2013,male,other_noncitizen,249,249
Johor,1/1/2014,male,other_noncitizen,268,268
Johor,1/1/2015,male,other_noncitizen,266,266
Johor,1/1/2016,male,other_noncitizen,305,305
Johor,1/1/2017,male,other_noncitizen,295,295
Johor,1/1/2018,male,other_noncitizen,304,304
Johor,1/1/2019,male,other_noncitizen,312,312
Johor,1/1/2020,male,other_noncitizen,268,268
Johor,1/1/2021,male,other_noncitizen,605,605
Johor,1/1/2022,male,other_noncitizen,373,373
Johor,1/1/2000,female,other_noncitizen,142,142
Johor,1/1/2001,female,other_noncitizen,160,160
Johor,1/1/2002,female,other_noncitizen,173,173
Johor,1/1/2003,female,other_noncitizen,186,186
Johor,1/1/2004,female,other_noncitizen,177,177
Johor,1/1/2005,female,other_noncitizen,152,152
Johor,1/1/2006,female,other_noncitizen,156,156
Johor,1/1/2007,female,other_noncitizen,147,147
Johor,1/1/2008,female,other_noncitizen,163,163
Johor,1/1/2009,female,other_noncitizen,180,180
Johor,1/1/2010,female,other_noncitizen,170,170
Johor,1/1/2011,female,other_noncitizen,178,178
Johor,1/1/2012,female,other_noncitizen,177,177
Johor,1/1/2013,female,other_noncitizen,169,169
Johor,1/1/2014,female,other_noncitizen,159,159
Johor,1/1/2015,female,other_noncitizen,167,167
Johor,1/1/2016,female,other_noncitizen,182,182
Johor,1/1/2017,female,other_noncitizen,185,185
Johor,1/1/2018,female,other_noncitizen,194,194
Johor,1/1/2019,female,other_noncitizen,175,175
Johor,1/1/2020,female,other_noncitizen,150,150
Johor,1/1/2021,female,other_noncitizen,360,360
Johor,1/1/2022,female,other_noncitizen,171,171
Kedah,1/1/2000,male,other_noncitizen,65,65
Kedah,1/1/2001,male,other_noncitizen,53,53
Kedah,1/1/2002,male,other_noncitizen,53,53
Kedah,1/1/2003,male,other_noncitizen,61,61
Kedah,1/1/2004,male,other_noncitizen,65,65
Kedah,1/1/2005,male,other_noncitizen,72,72
Kedah,1/1/2006,male,other_noncitizen,56,56
Kedah,1/1/2007,male,other_noncitizen,73,73
Kedah,1/1/2008,male,other_noncitizen,77,77
Kedah,1/1/2009,male,other_noncitizen,87,87
Kedah,1/1/2010,male,other_noncitizen,67,67
Kedah,1/1/2011,male,other_noncitizen,59,59
Kedah,1/1/2012,male,other_noncitizen,62,62
Kedah,1/1/2013,male,other_noncitizen,55,55
Kedah,1/1/2014,male,other_noncitizen,67,67
Kedah,1/1/2015,male,other_noncitizen,49,49
Kedah,1/1/2016,male,other_noncitizen,63,63
Kedah,1/1/2017,male,other_noncitizen,67,67
Kedah,1/1/2018,male,other_noncitizen,66,66
Kedah,1/1/2019,male,other_noncitizen,48,48
Kedah,1/1/2020,male,other_noncitizen,50,50
Kedah,1/1/2021,male,other_noncitizen,89,89
